"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"South East",34.7202929137051,40.7299565770801,53.151890190084,76.9885320389952,101.969477271339,117.801865581989,62.5850873941928,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,2,2020
"South West",4.47214677671193,5.65543529809094,8.31924039302651,15.6010734456456,23.1769744636401,28.5163733275434,11.5545730283329,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,2,2020
"East of England",9.94561686355338,12.2517136801437,17.6394389218529,27.1128220637549,36.9715379686688,44.2040373878687,22.5695209080175,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,2,2020
"London",313.876795312894,358.554312310414,447.326212802745,546.290199053055,645.613302851138,741.134881311576,495.824131714985,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,2,2020
"Midlands",63.289630670582,72.3178486899921,91.0024115300556,120.237807667009,147.27932034465,168.58151097734,105.961233502057,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,2,2020
"North East and Yorkshire",3.59795033087984,5.03520544181123,7.82311964729218,12.3882857472716,16.5706311990211,19.5748781933635,9.77210713371266,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,2,2020
"North West",11.7297293673935,13.6936959231043,18.2512542523736,29.8388549082111,42.6508822660482,51.945170452751,23.5733801454505,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,2,2020
"South East",44.4002046671326,51.7367339569703,66.9036597157601,95.8322270037671,125.364493471396,144.213367839818,78.4054580553598,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,2,2020
"South West",5.89796436576869,7.41416469742268,10.7516232340315,19.7253998177229,28.8936769219297,35.3258667930968,14.7537467908889,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,22,2,2020
"East of England",13.3287897807732,16.3210342846987,23.1940897345057,35.1474375100479,47.3549209391501,56.2532564118557,29.4423871683129,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,2,2020
"London",396.513515886787,451.066017416814,558.369414780689,677.295659801068,794.704454288254,907.705029747986,617.045782070076,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,2,2020
"Midlands",81.3076351477035,92.6271085736017,115.602606606812,151.333463384631,184.0091765138,209.250341227465,133.954386786447,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,2,2020
"North East and Yorkshire",5.01053655425692,6.93681580432226,10.6069310684139,16.5355786214118,21.8967102420516,25.763628541522,13.1529465523423,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,2,2020
"North West",15.8273431256285,18.3605079517058,24.2396297250947,38.9252295095064,54.9194612957233,66.3176578905731,31.0317511753505,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,2,2020
"South East",56.7503768597628,65.8277060338919,84.3052690542244,119.075036089134,154.769777823216,176.850654998076,98.28432372168,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,2,2020
"South West",7.78891294984672,9.7275512934707,13.887681166645,24.9332696141916,35.9644738762958,43.7992136898025,18.8571101695339,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,23,2,2020
"East of England",17.8617332388291,21.7246885258271,30.5503316170938,45.5485327576224,60.7154748116041,71.7649825092554,38.4306715674117,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,2,2020
"London",500.954580344999,567.78161374161,696.925976764338,839.425829448298,979.155286097474,1112.40963942715,767.3533054402,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,2,2020
"Midlands",104.526052545075,118.594188572499,146.744304256056,190.271060907781,230.100498145976,260.952976111689,169.251053387932,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,2,2020
"North East and Yorkshire",6.97108666778666,9.56844197172027,14.3713009748733,22.0607413747052,28.8944891937785,33.895164801301,17.6864004940341,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,2,2020
"North West",21.3600277023955,24.6120456481444,32.1930279326245,50.8142682289818,70.7246018950774,84.5582008922587,40.8251432849367,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,2,2020
"South East",72.4986447116827,83.8249283705027,106.175727484459,148.287850850955,190.661790815387,216.913930787148,123.214543526068,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,2,2020
"South West",10.2568668403682,12.7461380391644,17.9447518447408,31.5503413295329,44.8261831267021,54.3210291532224,24.051218651544,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,24,2,2020
"East of England",23.942760651728,28.9344624279777,40.1649892084208,59.0447978407999,77.77011354618,91.5025269164795,50.1099753792556,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,2,2020
"London",633.093044405217,714.408014176667,869.443929409732,1040.96731863143,1206.37869091899,1361.74166542286,954.760024435062,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,2,2020
"Midlands",134.375973038124,151.964840629348,186.336588770273,239.372469486343,287.598930383893,325.609393350109,213.790139219278,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,2,2020
"North East and Yorkshire",9.69864331176536,13.1675397101793,19.4712590327795,29.4206906268338,38.2551419883394,44.5396777288041,23.7665112975872,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,2,2020
"North West",28.7437642368043,32.9892714240798,42.6897937348676,66.2921059099965,91.1976341914315,108.105321889271,53.7543230252303,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,2,2020
"South East",92.5439262474978,106.70323713821,133.697510762558,184.684980191014,235.095970101007,265.834911023223,154.553441288511,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,2,2020
"South West",13.474228472797,16.6940731074573,23.1745792320714,39.9007805862383,55.9920793365049,67.2476367857312,30.6786360761345,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,25,2,2020
"East of England",32.1114428629392,38.4968207363722,52.7703853294361,76.4558999803278,99.7323879135997,116.685251509205,65.3685916757004,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,2,2020
"London",799.86081822311,900.935044614288,1085.06476085733,1290.6749433154,1484.31268399791,1668.04479907135,1187.16927211774,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,2,2020
"Midlands",172.688561389019,194.676387244678,236.783074466957,301.10930470157,359.316118213457,404.642018526483,270.270507972256,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,2,2020
"North East and Yorkshire",13.4964957510867,18.1071969553468,26.3818314926255,39.2171561430526,50.6143135413689,58.5549051390962,32.0097947006685,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,2,2020
"North West",38.6618778956389,44.1902706019735,56.6792966959248,86.4454679561185,117.364448276855,138.485800924957,70.6887148863869,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,2,2020
"South East",118.117745627692,135.856515893097,168.538048566221,229.692533825794,289.699701570045,326.033515995834,193.819828206796,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,2,2020
"South West",17.7537686395658,21.8766827033353,29.9553234632015,50.4817571629098,69.8974889390966,83.1844017650771,39.198806273207,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,26,2,2020
"East of England",42.9746296390094,51.2704657919825,69.4811310383475,99.2203989404582,127.890514573602,148.916707500693,85.2236774008499,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,2,2020
"London",1011.05156603926,1132.85830892546,1353.89267960618,1599.25779140822,1828.57272111899,2044.86551895333,1476.75253741898,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,2,2020
"Midlands",221.951611258133,249.389006897991,300.675749161274,378.87633708354,449.198770236407,502.865133003243,341.547671481735,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,2,2020
"North East and Yorkshire",18.746296888722,24.9393828365833,35.702792621094,52.3012509462485,66.7370559255252,76.809412086386,43.0758449451902,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,2,2020
"North West",52.0353196874445,59.1930662002376,75.1939424364797,112.865933317061,151.248292522277,177.165469453367,92.9880548023548,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,2,2020
"South East",150.804081029343,172.359358756317,212.376236648444,285.450290951846,357.194399315343,400.132193115379,242.962138872419,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,2,2020
"South West",23.4635094907633,28.5755058980603,38.7539332221544,63.849335923718,87.1607986210526,102.796957346507,50.009279077685,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,27,2,2020
"East of England",57.5924985575067,68.2051112926754,91.2864006021753,128.75929261344,163.820691944051,189.7248362636,111.14662402152,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,2,2020
"London",1275.62478120057,1426.68038721427,1688.86002995906,1982.08504797156,2253.32946616688,2504.44952428673,1835.70969548506,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,2,2020
"Midlands",285.768621274925,319.003736707557,382.107233552016,476.98576834835,561.896968878207,626.612590127119,431.283612238984,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,2,2020
"North East and Yorkshire",26.0624949591322,34.3146603645524,48.3872049823631,69.7766033717362,88.0842958238667,101.02226387958,57.9262150583065,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,2,2020
"North West",70.2899348288261,79.3908355566012,99.8072966144098,147.40412396005,195.033878425237,226.899742767234,122.424262071307,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,2,2020
"South East",192.678553975971,219.192935189126,267.782646094284,355.027030316891,439.493306139676,490.191834743798,304.284502123658,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,2,2020
"South West",30.960177127435,37.363688636689,50.0591200009949,80.832634099153,108.789101221405,127.109058022275,63.8982501558422,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,28,2,2020
"East of England",77.0617216489635,90.8761154195006,120.069496712467,167.090575287845,209.861614304287,241.670046242424,144.878737373526,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,2,2020
"London",1611.38425895867,1796.17266238465,2106.91968173408,2458.2166048719,2775.02807874748,3064.02411086964,2282.55395820044,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,2,2020
"Midlands",367.036866805262,408.766384697302,485.17026185655,600.0801938421,702.401089766471,780.426998029782,544.781159609228,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,2,2020
"North East and Yorkshire",36.1618534214239,47.2755253113324,65.5780777982367,93.184934182655,116.235357521398,132.869942498711,77.9167368975043,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,2,2020
"North West",94.9102176364423,106.235316060108,132.526402493931,192.40853044878,251.13807058625,290.075094664077,161.130213583838,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,2,2020
"South East",246.240602103025,278.74016611728,337.141762074776,441.550580613709,541.285085563164,601.224905865836,381.131057487708,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,2,2020
"South West",40.8373955286974,48.8463734217326,64.6282460557219,102.358965614792,135.460617362695,157.60829848221,81.7113501929617,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,29,2,2020
"East of England",103.313557256115,121.019320519999,157.749204313094,216.831349251528,268.966702803875,308.139996638207,189.050498873073,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,3,2020
"London",2033.08171241371,2259.53335283782,2629.7508385011,3046.00927610162,3417.45278908932,3761.29129971087,2838.47228926664,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,3,2020
"Midlands",472.096794435439,523.027557751604,616.003179439698,755.229283605791,878.44275304783,970.47277214229,688.191444163886,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,3,2020
"North East and Yorkshire",50.2322533842045,65.039311350493,88.9070671617173,124.195746610813,153.636842580727,174.484431996032,104.751998613737,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,3,2020
"North West",127.734256686396,142.74580211165,175.994422323161,251.111822985774,323.358930073589,371.638339236251,211.883151556153,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,3,2020
"South East",315.038355576844,354.136724358734,424.761626792858,548.933381133758,666.740857457746,738.581812960259,477.697641070755,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,3,2020
"South West",53.7075770585454,63.9640915241184,83.5164184507307,129.500626962219,169.116234805489,195.374631922944,104.313127856124,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,1,3,2020
"East of England",138.496084738375,161.220478417278,207.288917011623,280.469604876402,345.268958768078,392.911609432581,246.283488861687,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,3,2020
"London",2567.57560592147,2841.86657204743,3276.97569721611,3776.7133581642,4210.36013388534,4608.88334693457,3528.03144853028,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,3,2020
"Midlands",607.471077354194,668.602058382191,781.453138507038,950.718501467001,1096.82029962701,1209.14410751351,869.153974809429,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,3,2020
"North East and Yorkshire",69.9973411550053,89.5302621191622,120.45308110538,165.503567374202,203.251301288177,229.885568754108,140.816170369682,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,3,2020
"North West",172.301413386452,191.347644506632,233.853057822724,327.870972291327,415.918217422105,476.918933833646,278.798842102528,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,3,2020
"South East",403.151131891204,450.817364768246,534.997737745849,683.160090976402,820.242759312129,906.78506063445,598.597827853858,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,3,2020
"South West",70.8317783385229,83.7211867734207,107.833322472972,163.808036924882,211.098519411095,241.89930311837,133.340583206367,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,2,3,2020
"East of England",185.545801567107,214.686122644901,272.773065140589,363.616805901809,442.567626300582,501.008050049406,320.919879906568,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,3,2020
"London",3236.94205351493,3563.92389652162,4085.67765948583,4679.30053263815,5192.8973051302,5637.87527761499,4386.28643424832,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,3,2020
"Midlands",781.813316524297,856.146194299115,992.012714653766,1196.31471652582,1370.73678577703,1504.97444469047,1098.35272587765,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,3,2020
"North East and Yorkshire",97.4765713212107,123.146618868447,163.248432844613,220.980636759353,268.448294543507,301.934225093354,189.425732768278,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,3,2020
"North West",231.631089259795,256.663934660004,310.335539224073,427.916533323323,535.925272818199,610.847426566458,366.915631915689,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,3,2020
"South East",514.690462963546,574.134843778582,673.454621017809,849.729126686234,1011.98326007333,1114.22806353654,750.286457927178,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,3,2020
"South West",93.3661191746221,109.628386133944,139.486124451137,207.131650008676,263.37788388526,299.947997469528,170.527192466474,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,3,3,2020
"East of England",249.36190572943,285.751734700977,358.30617948474,471.388371174902,566.996997100817,636.373623929424,418.204682990882,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,3,2020
"London",4086.12498566752,4485.96648977967,5093.86485078416,5799.90497455155,6396.29507909168,6886.71158392138,5449.27900963401,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,3,2020
"Midlands",1003.4024312812,1095.13548274742,1259.24893328387,1505.90123390191,1713.19140915415,1880.50866225442,1387.4169832328,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,3,2020
"North East and Yorkshire",135.929222511647,169.618509467303,221.029809566004,294.572154557493,353.966927907571,396.163909364669,254.824991556024,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,3,2020
"North West",311.813220209106,343.394949863042,412.060087136322,558.114961232237,690.870754402191,781.495318363548,482.622415130512,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,3,2020
"South East",656.126638556394,728.379302720107,848.446927955578,1056.96139986844,1249.36553873886,1364.66725430335,939.840428435151,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,3,2020
"South West",122.984151911436,143.431670080766,180.0986751888,261.873559947235,328.543215674366,371.894571077861,217.82184506727,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,4,3,2020
"East of England",334.812581540123,380.476406090069,470.844213804837,610.830946625309,727.197339461326,811.018210762879,545.353831205805,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,3,2020
"London",5137.22454159709,5627.67980176314,6345.09455679154,7184.56244104923,7880.89644785617,8465.28573710707,6769.21626744601,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,3,2020
"Midlands",1287.99781673012,1402.22724672723,1598.7663233444,1895.13617687874,2140.08101266076,2342.65634349899,1752.56842466925,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,5,3,2020
